token,token_id,cluster
вз,1033,50
Куп,41304,50
пяткой,100008,50
заку,5195,50
завя,52711,50
сред,1549,50
купца,41342,50
ниша,100067,50
лицем,48540,50
пон,5240,50
Чужие,109255,50
дарует,112360,50
холе,48490,50
вос,1455,50
Выле,102528,50
голу,5267,50
притес,46703,50
позирует,112578,50
редак,11712,50
обнажил,99979,50
носит,13652,50
сбы,13651,50
Заж,99742,50
обнару,4983,50
разно,4993,50
уюта,119444,50
заведу,13577,50
затей,59862,50
кустам,102857,50
затруд,13561,50
яви,7309,50
заво,5043,50
лей,5047,50
приня,1448,50
дви,1565,50
НАС,112720,50
превзошла,102807,50
мига,52518,50
мещан,99962,50
БЕ,112657,50
зови,109208,50
засе,11828,50
сыгран,48100,50
отразил,46759,50
благое,109397,50
вая,111962,50
непро,5510,50
поручи,58264,50
снята,48218,50
Повер,13142,50
запятой,111946,50
меща,42438,50
трезвым,100437,50
пли,12000,50
чертами,42467,50
вью,41610,50
вое,7007,50
кун,52109,50
завися,41658,50
Слав,65091,50
Насто,48143,50
затя,13039,50
прове,6977,50
удовлет,5599,50
угодил,41716,50
кр,48167,50
кем,5477,50
Прави,5471,50
намети,58221,50
дета,7121,50
взора,112227,50
подлин,11879,50
Замечу,112216,50
запрещён,42495,50
несу,11898,50
поза,5359,50
инстру,5391,50
ведя,48356,50
вице,5401,50
стру,9742,50
Сист,11903,50
засы,58132,50
шер,11904,50
благ,46851,50
Зая,59649,50
Побе,5459,50
ВИДЕ,42473,50
поели,109530,50
разг,46888,50
приюта,58190,50
жил,7185,50
несом,40057,50
выдало,101604,50
Выго,106707,50
вок,2839,50
тле,68202,50
УЖЕ,106552,50
Став,39401,50
Амуре,51708,50
Увидел,67512,50
зады,68239,50
рта,15904,50
Спа,2853,50
замочную,116267,50
впер,16845,50
Саны,106573,50
заня,2148,50
закусил,96768,50
Выска,67457,50
звали,16780,50
прине,15848,50
сойду,116279,50
разок,51796,50
Даля,68131,50
джин,15998,50
Гла,2219,50
мя,2216,50
окру,2196,50
накло,9073,50
Щего,95539,50
выем,55305,50
окажет,45003,50
въехал,45013,50
Взяла,117174,50
поручил,15958,50
занесло,55330,50
Зале,55356,50
произ,2169,50
гро,2834,50
тон,2879,50
ГОЛ,67435,50
Лебя,117241,50
Чего,8875,50
поз,3021,50
назовут,67316,50
обратив,38431,50
Разу,8870,50
тревог,105789,50
внушает,67310,50
зву,3050,50
висе,39639,50
придало,95229,50
заснять,118994,50
штурмовика,96975,50
сдам,104871,50
безо,2092,50
виде,2080,50
Фун,54573,50
жур,2112,50
Всеоб,55460,50
отряду,61393,50
утоми,45066,50
таможня,95404,50
двена,10275,50
навостри,106633,50
ть,10310,50
насле,10319,50
чер,1770,50
Вста,39349,50
ным,105507,50
тов,51423,50
утри,68317,50
навер,2943,50
надсмотр,95309,50
прослы,104904,50
прогу,9622,50
роди,2114,50
Днестра,116139,50
ны,2727,50
одних,16028,50
штурме,54483,50
Грамот,116792,50
Выз,51300,50
штурмовые,95702,50
стало,2270,50
Долгая,116783,50
целую,16344,50
наря,9241,50
сопел,116756,50
Житель,39070,50
вспышками,96211,50
сыграет,16306,50
Веж,105342,50
род,2477,50
Недаром,44809,50
Вели,2484,50
увела,106279,50
разме,2438,50
собира,2421,50
ника,1851,50
Сбе,67991,50
бек,67973,50
удела,106201,50
вбе,44845,50
быту,54899,50
точкам,95859,50
выта,51277,50
сударь,38734,50
обы,1845,50
Одино,38911,50
среди,2378,50
греб,16596,50
вя,9297,50
здешний,95783,50
прео,51225,50
сумел,9294,50
ВСЁ,105381,50
закри,10355,50
точку,10025,50
запой,116669,50
уни,1831,50
вд,2638,50
купит,50969,50
Зря,38702,50
Прежний,105194,50
заостри,96354,50
досыта,120033,50
сева,54568,50
измен,2673,50
чутье,68128,50
неф,2691,50
обна,2247,50
преду,2692,50
баск,106476,50
немалый,67630,50
Латы,55079,50
шепот,39230,50
затеял,61577,50
берут,16201,50
экстрен,16280,50
Дор,16688,50
ладят,39088,50
засекли,96230,50
Тань,51084,50
выделит,61655,50
седо,116571,50
налетов,105315,50
машут,117095,50
срочную,68127,50
кузове,61604,50
поручила,95628,50
сев,62305,50
смотрю,16234,50
Стару,39200,50
Яс,39206,50
Дра,9213,50
вет,3112,50
Замы,54883,50
мсти,38364,50
протя,3407,50
обнес,68556,50
хоте,2035,50
усадь,17047,50
волей,15479,50
Кузь,15145,50
ПРЕ,50335,50
Бери,39863,50
обез,8624,50
выдачу,44537,50
теля,61161,50
Уми,104664,50
самую,10555,50
Видел,39741,50
дном,53214,50
Взять,38366,50
Чим,106988,50
выгля,3211,50
одевался,115512,50
подан,54574,50
Пан,8492,50
лот,94924,50
пор,2023,50
креди,3383,50
Петь,95092,50
вой,1224,50
уронил,50237,50
снимут,62092,50
топ,9803,50
Некий,94876,50
мат,1750,50
засов,68534,50
разбу,15411,50
досуг,97433,50
них,1303,50
достига,55737,50
встречный,62681,50
обнаружи,3541,50
принадле,3261,50
умоля,55735,50
Смотря,68522,50
внушали,105762,50
вознес,55716,50
отдель,8572,50
ква,3597,50
съемках,45468,50
ощу,3327,50
немалую,67200,50
родник,107103,50
вски,15427,50
участ,1998,50
бир,8685,50
Дов,50507,50
НИЧЕ,119955,50
тай,3324,50
наст,45369,50
угон,55963,50
задум,9805,50
Сидя,38256,50
Такому,118995,50
проце,2067,50
лева,95147,50
жилом,38289,50
Своей,44550,50
нишу,54411,50
смер,1982,50
угнал,106826,50
сан,8820,50
сумели,16997,50
усмотрел,106794,50
жит,51851,50
мес,62119,50
Уни,8405,50
дарит,61077,50
мани,10372,50
зашиты,39662,50
товарищем,45479,50
пустил,38277,50
любимцев,117958,50
стя,17016,50
жестя,43733,50
сняв,53056,50
защи,1906,50
поел,97093,50
кат,97571,50
отли,2038,50
прину,10586,50
навесил,104679,50
Непри,53833,50
ТАК,54604,50
звал,43704,50
деся,2041,50
станов,8472,50
Тем,3191,50
кра,1138,50
часов,3184,50
увенча,52963,50
ТАКЖЕ,117507,50
сило,8745,50
проис,1893,50
унесла,66858,50
окре,8471,50
собрал,15163,50
веди,66993,50
Жертва,96450,51
убийцы,21294,51
убивать,13703,51
Убей,74672,51
жертвы,13682,51
вбить,111825,51
убой,48123,51
убито,50254,51
пытки,40305,51
Убийца,51077,51
геноцида,42601,51
жертвах,39255,51
Убийцы,106300,51
убийств,22004,51
Жертвы,107202,51
Жертв,96337,51
убить,8191,51
убийстве,10136,51
убила,31611,51
Убийство,30029,51
убьёт,109063,51
жертв,9514,51
казнь,26562,51
убивает,21968,51
убитые,66928,51
убивают,24951,51
убив,56575,51
убийц,27821,51
убийством,32153,51
убийство,8408,51
убивал,37809,51
пытка,91131,51
убитых,19074,51
пыткам,69632,51
пытках,75962,51
убийствах,43212,51
убийца,18048,51
уби,1625,51
Жертвами,43654,51
пытками,79807,51
мучени,22778,51
жертвами,16566,51
убитым,66066,51
жертва,26219,51
Убивать,118536,51
жертвой,18457,51
убийце,72199,51
геноцид,44411,51
убийцам,116856,51
Убить,62026,51
убит,11989,51
убийствам,77408,51
казнью,82346,51
убитый,55210,51
Убий,18730,51
убь,24745,51
убью,41624,51
самоубийц,108961,51
мучения,42791,51
убий,2799,51
Убит,103844,51
казней,97112,51
Уби,38783,51
убиты,17900,51
убивая,77126,51
убил,10496,51
казнить,51508,51
убита,52624,51
убийства,7112,51
убей,60698,51
пыткой,118094,51
убьют,36475,51
жертву,15906,51
убьет,35470,51
жертвам,36464,51
убитой,64418,51
пыток,33943,51
Квинт,73577,52
Кун,30036,52
Кви,27902,52
кру,2268,52
Костик,76185,52
Кли,6647,52
Кво,109735,52
Кузне,12600,52
Куш,75979,52
кивал,68283,52
Кларк,28680,52
к,114,52
Колам,47897,52
Кло,12751,52
КБ,29933,52
Курил,105421,52
КВ,32655,52
Ицхак,105869,52
кан,6156,52
Кос,12619,52
КН,12735,52
кни,2062,52
Кул,79424,52
Кайл,47697,52
Клин,12682,52
Клан,88565,52
кин,16827,52
ЧК,68776,52
крон,32555,52
КПУ,65082,52
Кив,79502,52
Кве,38271,52
Кевина,64305,52
кир,58341,52
Кам,6927,52
Керн,102231,52
Кн,85727,52
Клет,100669,52
кнутом,75313,52
Каш,38287,52
Кел,44423,52
Кизляр,111184,52
Кур,5725,52
княги,80819,52
кле,6606,52
каче,2031,52
Хри,6240,52
Ке,5786,52
КМ,59094,52
Кирка,117741,52
ко,682,52
кнут,95817,52
ксен,86595,52
каб,18896,52
Кру,8792,52
К,142,52
Вку,83315,52
клан,49656,52
Кал,15647,52
Куз,33159,52
Ковал,72705,52
Кил,37401,52
кив,4288,52
квас,96962,52
кВ,26075,52
Кря,63422,52
Каю,80275,52
Калин,57049,52
Квар,100325,52
Крон,21015,52
Кац,74134,52
Культ,106676,52
кая,119061,52
Кравчук,76926,52
Кро,8969,52
Кочет,96847,52
Коля,22643,52
Кули,22624,52
Кром,50780,52
Коль,14351,52
Лоску,92147,52
кельи,106953,52
Каре,15540,52
